CountryName,Year,Week,D_0_14,D_15_64,D_64m,D_65_74,D_75_84,D_85p,D_65p,D_Total,P_0_14,P_15_64,P_64m,P_65_74,P_75_84,P_85p,P_Total,AveBaselineDeathRate17_19_0_14,ExpBaselineDeaths2020_0_14,ExtraDeathsOverBaseline_0_14,AveBaselineDeathRate17_19_15_64,ExpBaselineDeaths2020_15_64,ExtraDeathsOverBaseline_15_64,ExpBaselineDeaths2020_64m,ExtraDeathsOverBaseline_64m,AveBaselineDeathRate17_19_65_74,ExpBaselineDeaths2020_65_74,ExtraDeathsOverBaseline_65_74,AveBaselineDeathRate17_19_75_84,ExpBaselineDeaths2020_75_84,ExtraDeathsOverBaseline_75_84,AveBaselineDeathRate17_19_85p,ExpBaselineDeaths2020_85p,ExtraDeathsOverBaseline_85p,ExpBaselineDeaths2020_65p,ExtraDeathsOverBaseline_65p,AveBaselineDeathRate17_19_Total,ExpBaselineDeaths2020_Total,ExtraDeathsOverBaseline_Total
Germany,2020,26,63,2504,2567,2676,5514,6631,14821,17390,11221161,52881505,64102666,8734767,7052325,2451015,82340774,6.3,70.4,-7.4,47.3,2500.1,3.9,2570.5,-3.5,302.2,2639.3,36.7,780.0,5501.0,13.0,2720.0,6666.8,-35.8,14807.1,13.9,205.1,16886.8,503.2
Germany,2020,27,60,2557,2618,2547,5241,6128,13916,16535,11221161,52881505,64102666,8734767,7052325,2451015,82340774,6.1,68.0,-8.0,46.3,2449.7,107.3,2517.7,99.3,302.4,2641.2,-94.2,763.5,5384.5,-143.5,2655.6,6508.9,-380.9,14534.6,-618.6,201.2,16564.0,-29.0
Germany,2020,28,73,2417,2491,2438,5254,6069,13761,16253,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.5,62.0,11.0,44.9,2372.2,44.8,2434.3,55.7,297.0,2594.2,-156.2,735.3,5185.8,68.2,2563.8,6283.9,-214.9,14064.0,-303.0,194.7,16028.0,225.0
Germany,2020,29,61,2478,2539,2515,5387,6177,14079,16621,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.8,64.7,-3.7,46.3,2450.4,27.6,2515.0,24.0,307.1,2682.8,-167.8,765.3,5397.4,-10.4,2713.7,6651.3,-474.3,14731.5,-652.5,203.4,16747.7,-126.7
Germany,2020,30,64,2472,2536,2585,5482,6395,14462,17000,11221161,52881505,64102666,8734767,7052325,2451015,82340774,6.5,72.7,-8.7,48.2,2546.9,-74.9,2619.6,-83.6,321.8,2810.8,-225.8,840.0,5924.0,-442.0,2943.4,7214.3,-819.3,15949.1,-1487.1,219.1,18044.3,-1044.3
Germany,2020,31,73,2545,2619,2602,5533,6752,14887,17508,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.9,65.7,7.3,48.8,2582.8,-37.8,2648.5,-30.5,324.3,2832.9,-230.9,820.0,5782.7,-249.7,2970.8,7281.5,-529.5,15897.2,-1010.2,218.6,17999.4,-491.4
Germany,2020,32,62,2449,2512,2703,5571,6793,15067,17581,11221161,52881505,64102666,8734767,7052325,2451015,82340774,6.3,70.7,-8.7,45.8,2420.6,28.4,2491.4,19.6,307.0,2681.3,21.7,787.8,5555.5,15.5,2750.7,6742.1,50.9,14978.9,88.1,206.0,16965.7,615.3
Germany,2020,33,75,2758,2834,2908,6390,7667,16965,19800,11221161,52881505,64102666,8734767,7052325,2451015,82340774,6.4,71.4,3.6,45.1,2386.6,371.4,2458.0,375.0,298.9,2610.8,297.2,754.6,5321.7,1068.3,2631.2,6449.1,1217.9,14381.6,2583.4,198.6,16355.0,3445.0
Germany,2020,34,68,2415,2483,2692,5593,6885,15170,17653,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.8,64.7,3.3,45.5,2408.2,6.8,2472.9,10.1,295.8,2583.5,108.5,742.8,5238.7,354.3,2640.9,6473.0,412.0,14295.2,874.8,197.7,16282.2,1370.8
Germany,2020,35,70,2335,2406,2496,5287,6541,14324,16731,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.8,64.7,5.3,45.4,2401.6,-66.6,2466.3,-61.3,300.4,2624.0,-128.0,762.0,5373.9,-86.9,2702.9,6624.9,-83.9,14622.8,-298.8,201.6,16599.2,131.8
Germany,2020,36,60,2434,2494,2611,5345,6370,14326,16823,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.4,60.7,-0.7,44.9,2373.0,61.0,2433.7,60.3,297.9,2602.2,8.8,738.5,5208.0,137.0,2565.5,6288.0,82.0,14098.3,227.7,195.0,16058.3,764.7
Germany,2020,37,70,2424,2494,2616,5558,6525,14699,17196,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.8,65.4,4.6,44.7,2361.3,62.7,2426.7,67.3,296.5,2589.5,26.5,760.5,5363.0,195.0,2601.5,6376.3,148.7,14328.8,370.2,197.7,16278.0,918.0
Germany,2020,38,64,2507,2571,2565,5682,6816,15063,17636,11221161,52881505,64102666,8734767,7052325,2451015,82340774,6.3,70.4,-6.4,46.3,2447.9,59.1,2518.3,52.7,300.4,2624.1,-59.1,759.3,5354.8,327.2,2684.4,6579.5,236.5,14558.4,504.6,201.4,16583.5,1052.5
Germany,2020,39,72,2458,2530,2732,5605,6624,14961,17492,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.6,63.4,8.6,45.3,2393.7,64.3,2457.1,72.9,298.7,2609.1,122.9,779.2,5495.4,109.6,2722.1,6671.9,-47.9,14776.4,184.6,203.3,16738.2,753.8
Germany,2020,40,60,2517,2577,2620,5709,6780,15109,17689,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.9,65.7,-5.7,46.2,2443.8,73.2,2509.5,67.5,303.4,2650.2,-30.2,771.7,5442.2,266.8,2715.1,6654.8,125.2,14747.2,361.8,203.5,16760.1,928.9
Germany,2020,41,62,2473,2535,2735,5585,6700,15020,17557,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.6,63.4,-1.4,46.4,2455.3,17.7,2518.7,16.3,309.9,2707.2,27.8,806.6,5688.6,-103.6,2863.0,7017.3,-317.3,15413.1,-393.1,211.4,17409.6,147.4
Germany,2020,42,52,2532,2585,2755,5618,6859,15232,17818,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.9,65.7,-13.7,46.4,2455.5,76.5,2521.2,62.8,310.1,2708.7,46.3,789.9,5570.5,47.5,2806.6,6879.1,-20.1,15158.3,73.7,208.5,17167.6,650.4
Germany,2020,43,69,2618,2687,2869,5827,7287,15983,18671,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.7,64.0,5.0,46.0,2433.2,184.8,2497.2,189.8,306.3,2675.4,193.6,784.7,5533.8,293.2,2787.8,6832.9,454.1,15042.1,940.9,206.8,17030.6,1640.4
Germany,2020,44,68,2475,2543,2847,6042,7242,16131,18675,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.3,59.3,8.7,46.2,2441.2,33.8,2500.5,42.5,303.6,2651.7,195.3,798.3,5630.1,411.9,2775.3,6802.3,439.7,15084.1,1046.9,207.4,17081.1,1593.9
Germany,2020,45,62,2566,2629,2890,6039,7604,16533,19162,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.8,65.4,-3.4,47.4,2505.3,60.7,2570.7,57.3,315.7,2757.3,132.7,812.6,5730.9,308.1,2903.4,7116.2,487.8,15604.4,928.6,214.3,17645.0,1517.0
Germany,2020,46,61,2545,2607,2988,6451,7811,17250,19858,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.7,63.7,-2.7,47.7,2521.7,23.3,2585.3,20.7,316.8,2767.6,220.4,813.2,5734.8,716.2,2867.7,7028.8,782.2,15531.2,1718.8,213.7,17593.2,2264.8
Germany,2020,47,63,2654,2718,2866,6594,8129,17589,20308,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.9,65.7,-2.7,47.3,2502.5,151.5,2568.2,148.8,314.4,2746.6,119.4,836.3,5897.8,696.2,3004.0,7362.8,766.2,16007.1,1581.9,219.0,18033.5,2274.5
Germany,2020,48,58,2662,2720,3033,6916,8735,18684,21403,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.3,59.0,-1.0,47.7,2523.7,138.3,2582.7,137.3,319.6,2791.6,241.4,853.3,6017.5,898.5,3006.8,7369.8,1365.2,16178.9,2505.1,221.2,18217.8,3185.2
Germany,2020,49,73,2735,2808,3341,7350,9279,19970,22779,11221161,52881505,64102666,8734767,7052325,2451015,82340774,6.0,67.7,5.3,48.3,2555.8,179.2,2623.5,184.5,331.8,2898.5,442.5,858.4,6053.9,1296.1,3108.6,7619.2,1659.8,16571.6,3398.4,226.2,18629.2,4149.8
Germany,2020,50,59,2810,2870,3296,7754,10165,21215,24085,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.8,65.4,-6.4,47.4,2507.5,302.5,2572.9,296.1,329.6,2878.8,417.2,873.4,6159.4,1594.6,3058.6,7496.6,2668.4,16534.8,4680.2,225.3,18551.5,5533.5
Germany,2020,51,53,2815,2869,3428,8026,10527,21981,24850,11221161,52881505,64102666,8734767,7052325,2451015,82340774,6.1,68.7,-15.7,48.3,2554.4,260.6,2623.1,244.9,333.7,2915.2,512.8,878.9,6198.2,1827.8,3151.6,7724.7,2802.3,16838.1,5142.9,229.4,18886.3,5963.7
Germany,2020,52,69,2819,2889,3465,8317,10960,22742,25630,11221161,52881505,64102666,8734767,7052325,2451015,82340774,5.7,64.4,4.6,46.2,2441.8,377.2,2506.2,381.8,315.1,2752.6,712.4,843.3,5947.2,2369.8,3128.7,7668.4,3291.6,16368.2,6373.8,222.3,18304.6,7325.4
Germany,2021,1,56,2906,2963,3375,7964,10404,21743,24706,11272894,52416034,63688929,9059503,6829690,2581901,82160025,6.4,72.4,-16.4,50.9,2665.4,240.6,2737.8,224.2,337.5,3058.0,317.0,893.4,6101.4,1862.6,3386.5,8743.5,1660.5,17903.0,3840.0,239.1,19642.2,5063.8
Germany,2021,2,58,2932,2991,3437,7869,10029,21335,24326,11272894,52416034,63688929,9059503,6829690,2581901,82160025,6.5,72.8,-14.8,51.6,2702.1,229.9,2774.9,215.1,348.6,3158.3,278.7,913.8,6240.9,1628.1,3422.9,8837.5,1191.5,18236.7,3098.3,243.4,19997.4,4328.6
Germany,2021,3,63,2839,2902,3411,7697,9931,21039,23942,11272894,52416034,63688929,9059503,6829690,2581901,82160025,6.3,70.7,-7.7,51.0,2672.8,166.2,2743.5,158.5,343.0,3107.1,303.9,913.2,6237.0,1460.0,3395.9,8768.0,1163.0,18112.0,2927.0,241.7,19855.8,4086.2
Germany,2021,4,70,2728,2798,3318,7186,9161,19665,22464,11272894,52416034,63688929,9059503,6829690,2581901,82160025,6.6,74.1,-4.1,50.7,2657.6,70.4,2731.7,66.3,343.5,3111.8,206.2,933.3,6374.0,812.0,3509.6,9061.3,99.7,18547.2,1117.8,246.4,20247.0,2217.0
Germany,2021,5,63,2786,2849,3181,6788,8688,18657,21507,11272894,52416034,63688929,9059503,6829690,2581901,82160025,6.5,73.4,-10.4,51.9,2719.4,66.6,2792.8,56.2,359.2,3253.8,-72.8,971.5,6635.1,152.9,3637.6,9392.0,-704.0,19281.0,-624.0,255.6,20996.6,510.4
Germany,2021,6,52,2708,2760,3113,6654,8221,17988,20749,11272894,52416034,63688929,9059503,6829690,2581901,82160025,6.6,74.4,-22.4,51.6,2703.0,5.0,2777.4,-17.4,361.9,3278.4,-165.4,972.2,6639.9,14.1,3600.9,9297.1,-1076.1,19215.4,-1227.4,254.8,20930.3,-181.3
Germany,2021,7,52,2690,2742,3065,6508,7969,17542,20285,11272894,52416034,63688929,9059503,6829690,2581901,82160025,6.6,74.4,-22.4,52.9,2772.4,-82.4,2846.9,-104.9,364.9,3306.0,-241.0,993.5,6785.4,-277.4,3679.4,9499.9,-1530.9,19591.2,-2049.2,259.9,21355.3,-1070.3
Germany,2021,8,65,2512,2577,2912,6108,7177,16197,18775,11272894,52416034,63688929,9059503,6829690,2581901,82160025,6.3,71.4,-6.4,53.3,2793.5,-281.5,2864.9,-287.9,379.7,3440.0,-528.0,988.3,6749.9,-641.9,3839.7,9913.8,-2736.8,20103.7,-3906.7,265.7,21826.9,-3051.9
Germany,2021,9,72,2552,2624,2857,5927,6863,15647,18272,11272894,52416034,63688929,9059503,6829690,2581901,82160025,6.4,71.7,0.3,54.9,2877.6,-325.6,2949.4,-325.4,384.8,3486.0,-629.0,1035.2,7069.8,-1142.8,3892.3,10049.6,-3186.6,20605.4,-4958.4,272.8,22410.4,-4138.4
Germany,2021,10,48,2599,2647,2931,5829,7075,15835,18483,11272894,52416034,63688929,9059503,6829690,2581901,82160025,6.5,73.7,-25.7,54.9,2876.3,-277.3,2950.1,-303.1,374.4,3392.1,-461.1,1016.2,6940.3,-1111.3,3851.3,9943.8,-2868.8,20276.2,-4441.2,269.0,22102.5,-3619.5
Germany,2021,11,64,2441,2506,2918,5849,6943,15710,18216,11272894,52416034,63688929,9059503,6829690,2581901,82160025,6.5,73.8,-9.8,52.3,2743.3,-302.3,2817.0,-312.0,360.5,3266.4,-348.4,973.2,6646.8,-797.8,3584.7,9255.3,-2312.3,19168.4,-3458.4,254.9,20940.6,-2724.6
Germany,2021,12,42,2554,2597,2875,5663,6975,15513,18110,11272894,52416034,63688929,9059503,6829690,2581901,82160025,5.6,63.3,-21.3,50.6,2653.2,-99.2,2716.5,-120.5,344.7,3123.0,-248.0,905.9,6186.7,-523.7,3397.3,8771.5,-1796.5,18081.2,-2568.2,241.0,19804.0,-1694.0
Germany,2021,13,52,2533,2586,2812,5916,6838,15566,18152,11272894,52416034,63688929,9059503,6829690,2581901,82160025,6.2,69.4,-17.4,48.4,2535.0,-2.0,2604.3,-19.3,330.8,2997.2,-185.2,893.3,6100.9,-184.9,3211.1,8290.6,-1452.6,17388.7,-1822.7,232.0,19060.0,-908.0
Denmark,2020,1,6,147,153,238,310,420,968,1122,948400,3710218,4658619,640546,399622,125945,5824734,4.5,4.3,1.7,44.9,166.5,-19.5,170.8,-17.8,367.2,235.2,2.8,881.6,352.3,-42.3,3338.7,420.5,-0.5,1008.0,-40.0,195.3,1137.3,-15.3
Denmark,2020,2,1,169,170,218,329,436,983,1155,948400,3710218,4658619,640546,399622,125945,5824734,7.3,6.9,-5.9,45.7,169.5,-0.5,176.5,-6.5,317.2,203.2,14.8,942.4,376.6,-47.6,3446.2,434.0,2.0,1013.8,-30.8,196.7,1145.6,9.4
Denmark,2020,3,5,131,136,219,325,394,938,1076,948400,3710218,4658619,640546,399622,125945,5824734,3.8,3.6,1.4,40.4,149.8,-18.8,153.5,-17.5,352.7,225.9,-6.9,942.4,376.6,-51.6,3359.8,423.1,-29.1,1025.7,-87.7,195.0,1135.9,-59.9
Denmark,2020,4,12,138,150,208,310,367,885,1037,948400,3710218,4658619,640546,399622,125945,5824734,9.4,8.9,3.1,41.6,154.2,-16.2,163.1,-13.1,352.2,225.6,-17.6,924.7,369.5,-59.5,3168.1,399.0,-32.0,994.1,-109.1,191.3,1114.2,-77.2
Denmark,2020,5,13,177,190,204,330,372,906,1099,948400,3710218,4658619,640546,399622,125945,5824734,8.0,7.6,5.4,44.7,165.9,11.1,173.5,16.5,376.4,241.1,-37.1,949.0,379.2,-49.2,3620.2,455.9,-83.9,1076.3,-170.3,206.8,1204.4,-105.4
Denmark,2020,6,4,155,159,200,348,374,922,1084,948400,3710218,4658619,640546,399622,125945,5824734,3.1,3.0,1.0,45.2,167.8,-12.8,170.8,-11.8,369.8,236.8,-36.8,952.9,380.8,-32.8,3544.6,446.4,-72.4,1064.1,-142.1,204.4,1190.4,-106.4
Denmark,2020,7,5,139,144,205,327,386,918,1063,948400,3710218,4658619,640546,399622,125945,5824734,8.3,7.9,-2.9,45.8,169.8,-30.8,177.8,-33.8,350.6,224.6,-19.6,995.1,397.6,-70.6,3838.1,483.4,-97.4,1105.6,-187.6,212.1,1235.3,-172.3
Denmark,2020,8,1,162,163,212,288,373,873,1038,948400,3710218,4658619,640546,399622,125945,5824734,6.6,6.3,-5.3,38.9,144.2,17.8,150.4,12.6,373.8,239.4,-27.4,968.3,386.9,-98.9,3631.0,457.3,-84.3,1083.7,-210.7,203.8,1187.3,-149.3
Denmark,2020,9,5,130,135,215,297,380,892,1029,948400,3710218,4658619,640546,399622,125945,5824734,5.6,5.3,-0.3,45.3,168.2,-38.2,173.5,-38.5,359.9,230.5,-15.5,969.6,387.5,-90.5,3690.8,464.8,-84.8,1082.8,-190.8,207.7,1209.8,-180.8
Denmark,2020,10,4,152,156,200,333,374,907,1065,948400,3710218,4658619,640546,399622,125945,5824734,5.2,5.0,-1.0,46.2,171.5,-19.5,176.5,-20.5,369.1,236.4,-36.4,937.9,374.8,-41.8,3422.1,431.0,-57.0,1042.3,-135.3,201.7,1174.9,-109.9
Denmark,2020,11,7,149,156,230,327,355,912,1070,948400,3710218,4658619,640546,399622,125945,5824734,7.3,6.9,0.1,41.8,155.2,-6.2,162.1,-6.1,336.2,215.4,14.6,979.0,391.2,-64.2,3481.6,438.5,-83.5,1045.1,-133.1,199.3,1160.9,-90.9
Denmark,2020,12,5,143,148,220,370,405,995,1145,948400,3710218,4658619,640546,399622,125945,5824734,5.2,4.9,0.1,46.3,171.9,-28.9,176.8,-28.8,337.8,216.4,3.6,940.1,375.7,-5.7,3476.2,437.8,-32.8,1029.8,-34.8,199.5,1162.2,-17.2
Denmark,2020,13,2,129,131,218,352,414,984,1117,948400,3710218,4658619,640546,399622,125945,5824734,5.6,5.3,-3.3,43.9,162.9,-33.9,168.2,-37.2,301.2,192.9,25.1,920.1,367.7,-15.7,3239.9,408.0,6.0,968.6,15.4,187.8,1093.7,23.3
Denmark,2020,14,3,148,151,237,392,379,1008,1161,948400,3710218,4658619,640546,399622,125945,5824734,5.2,4.9,-1.9,40.1,148.8,-0.8,153.8,-2.8,332.6,213.1,23.9,883.0,352.9,39.1,3186.4,401.3,-22.3,967.3,40.7,185.6,1081.2,79.8
Denmark,2020,15,2,137,139,241,369,398,1008,1148,948400,3710218,4658619,640546,399622,125945,5824734,7.0,6.6,-4.6,43.7,162.2,-25.2,168.8,-29.8,313.1,200.5,40.5,918.5,367.1,1.9,3012.9,379.5,18.5,947.1,60.9,184.4,1074.2,73.8
Denmark,2020,16,7,145,152,207,340,382,929,1083,948400,3710218,4658619,640546,399622,125945,5824734,7.6,7.3,-0.3,41.0,152.2,-7.2,159.4,-7.4,301.7,193.3,13.7,871.8,348.4,-8.4,2933.5,369.5,12.5,911.1,17.9,177.1,1031.6,51.4
Denmark,2020,17,7,149,156,217,347,368,932,1091,948400,3710218,4658619,640546,399622,125945,5824734,5.6,5.3,1.7,39.9,148.2,0.8,153.5,2.5,297.1,190.3,26.7,822.9,328.8,18.2,2967.3,373.7,-5.7,892.9,39.1,173.2,1008.8,82.2
Denmark,2020,18,6,128,134,185,333,399,917,1052,948400,3710218,4658619,640546,399622,125945,5824734,7.3,6.9,-0.9,41.7,154.9,-26.9,161.8,-27.8,318.3,203.9,-18.9,872.5,348.7,-15.7,3026.9,381.2,17.8,933.8,-16.8,181.2,1055.5,-3.5
Denmark,2020,19,6,153,159,196,320,354,870,1031,948400,3710218,4658619,640546,399622,125945,5824734,2.4,2.3,3.7,40.8,151.5,1.5,153.8,5.2,336.2,215.4,-19.4,828.5,331.1,-11.1,2936.1,369.8,-15.8,916.2,-46.2,177.3,1032.7,-1.7
Denmark,2020,20,3,135,138,196,294,325,815,955,948400,3710218,4658619,640546,399622,125945,5824734,7.0,6.6,-3.6,40.9,151.9,-16.9,158.5,-20.5,327.0,209.4,-13.4,815.0,325.7,-31.7,2828.4,356.2,-31.2,891.4,-76.4,173.9,1012.6,-57.6
Denmark,2020,21,4,131,135,199,301,361,861,998,948400,3710218,4658619,640546,399622,125945,5824734,4.5,4.3,-0.3,41.9,155.5,-24.5,159.8,-24.8,301.7,193.3,5.7,784.2,313.4,-12.4,2715.7,342.0,19.0,848.7,12.3,167.2,973.7,24.3
Denmark,2020,22,6,133,139,207,304,320,831,972,948400,3710218,4658619,640546,399622,125945,5824734,6.3,5.9,0.1,39.3,145.8,-12.8,151.8,-12.8,296.1,189.6,17.4,790.5,315.9,-11.9,2862.6,360.5,-40.5,866.1,-35.1,168.5,981.7,-9.7
Denmark,2020,23,4,139,143,180,310,331,821,966,948400,3710218,4658619,640546,399622,125945,5824734,5.9,5.6,-1.6,39.8,147.8,-8.8,153.5,-10.5,323.8,207.4,-27.4,835.4,333.8,-23.8,2762.4,347.9,-16.9,889.2,-68.2,172.5,1004.9,-38.9
Denmark,2020,24,7,139,146,194,302,360,856,1004,948400,3710218,4658619,640546,399622,125945,5824734,4.5,4.3,2.7,35.6,132.2,6.8,136.5,9.5,320.8,205.5,-11.5,820.8,328.0,-26.0,2817.3,354.8,5.2,888.4,-32.4,169.5,987.5,16.5
Denmark,2020,25,5,138,143,177,293,337,807,952,948400,3710218,4658619,640546,399622,125945,5824734,3.1,3.0,2.0,40.6,150.5,-12.5,153.5,-10.5,329.0,210.8,-33.8,772.9,308.9,-15.9,2827.4,356.1,-19.1,875.7,-68.7,170.7,994.1,-42.1
Denmark,2020,26,10,131,141,186,319,340,845,988,948400,3710218,4658619,640546,399622,125945,5824734,4.5,4.3,5.7,35.4,131.5,-0.5,135.8,5.2,319.8,204.8,-18.8,785.0,313.7,5.3,2723.2,343.0,-3.0,861.5,-16.5,165.0,961.2,26.8
Denmark,2020,27,7,158,165,182,296,355,833,1000,948400,3710218,4658619,640546,399622,125945,5824734,7.3,6.9,0.1,39.8,147.8,10.2,154.8,10.2,300.7,192.6,-10.6,776.4,310.3,-14.3,2663.5,335.5,19.5,838.3,-5.3,164.6,958.5,41.5
Denmark,2020,28,5,129,134,189,299,337,825,961,948400,3710218,4658619,640546,399622,125945,5824734,6.6,6.3,-1.3,36.6,135.8,-6.8,142.1,-8.1,297.1,190.3,-1.3,808.0,322.9,-23.9,2740.1,345.1,-8.1,858.3,-33.3,165.6,964.6,-3.6
Denmark,2020,29,4,142,146,205,310,367,882,1030,948400,3710218,4658619,640546,399622,125945,5824734,5.2,4.9,-0.9,40.2,149.2,-7.2,154.1,-8.1,309.5,198.2,6.8,765.2,305.8,4.2,2808.0,353.7,13.3,857.7,24.3,167.7,977.0,53.0
Denmark,2020,30,8,144,152,178,292,324,794,948,948400,3710218,4658619,640546,399622,125945,5824734,4.2,4.0,4.0,39.7,147.2,-3.2,151.1,0.9,303.8,194.6,-16.6,835.1,333.7,-41.7,2880.3,362.8,-38.8,891.1,-97.1,172.4,1004.4,-56.4
Denmark,2020,31,2,146,148,209,285,343,837,987,948400,3710218,4658619,640546,399622,125945,5824734,7.0,6.6,-4.6,36.8,136.5,9.5,143.1,4.9,322.8,206.8,2.2,847.7,338.8,-53.8,2801.8,352.9,-9.9,898.4,-61.4,172.3,1003.5,-16.5
Denmark,2020,32,5,136,141,175,302,341,818,961,948400,3710218,4658619,640546,399622,125945,5824734,6.6,6.3,-1.3,37.9,140.5,-4.5,146.8,-5.8,328.0,210.1,-35.1,790.3,315.8,-13.8,2681.8,337.8,3.2,863.7,-45.7,167.4,975.3,-14.3
Denmark,2020,33,5,155,160,210,300,325,835,997,948400,3710218,4658619,640546,399622,125945,5824734,5.6,5.3,-0.3,40.1,148.8,6.2,154.1,5.9,301.2,192.9,17.1,753.8,301.2,-1.2,2754.0,346.9,-21.9,841.0,-6.0,165.0,960.9,36.1
Denmark,2020,34,8,131,139,183,300,375,858,999,948400,3710218,4658619,640546,399622,125945,5824734,7.3,6.9,1.1,38.3,142.2,-11.2,149.1,-10.1,294.5,188.7,-5.7,822.5,328.7,-28.7,2884.9,363.3,11.7,880.7,-22.7,170.4,992.7,6.3
Denmark,2020,35,5,134,139,197,287,332,816,957,948400,3710218,4658619,640546,399622,125945,5824734,6.6,6.3,-1.3,39.0,144.8,-10.8,151.1,-12.1,327.0,209.5,-12.5,752.1,300.5,-13.5,2723.5,343.0,-11.0,853.0,-37.0,166.6,970.3,-13.3
Denmark,2020,36,1,121,122,190,307,368,865,989,948400,3710218,4658619,640546,399622,125945,5824734,5.2,5.0,-4.0,37.5,139.2,-18.2,144.1,-22.1,296.1,189.6,0.4,826.9,330.4,-23.4,2704.2,340.6,27.4,860.6,4.4,166.2,968.2,20.8
Denmark,2020,37,6,147,153,166,311,356,833,988,948400,3710218,4658619,640546,399622,125945,5824734,4.9,4.6,1.4,39.7,147.2,-0.2,151.8,1.2,317.7,203.5,-37.5,806.9,322.5,-11.5,2676.7,337.1,18.9,863.1,-30.1,168.0,978.4,9.6
Denmark,2020,38,9,138,147,192,371,374,937,1087,948400,3710218,4658619,640546,399622,125945,5824734,8.0,7.6,1.4,36.8,136.5,1.5,144.1,2.9,321.8,206.1,-14.1,840.2,335.8,35.2,2813.8,354.4,19.6,896.2,40.8,172.2,1003.1,83.9
Denmark,2020,39,1,136,137,202,298,339,839,978,948400,3710218,4658619,640546,399622,125945,5824734,6.6,6.3,-5.3,38.4,142.5,-6.5,148.7,-11.7,303.3,194.3,7.7,823.0,328.9,-30.9,2846.1,358.4,-19.4,881.6,-42.6,170.4,992.8,-14.8
Denmark,2020,40,3,123,126,194,318,360,872,1000,948400,3710218,4658619,640546,399622,125945,5824734,4.2,4.0,-1.0,38.9,144.5,-21.5,148.5,-22.5,319.7,204.8,-10.8,783.0,312.9,5.1,2975.4,374.7,-14.7,892.5,-20.5,172.4,1004.2,-4.2
Denmark,2020,41,6,120,126,189,285,340,814,942,948400,3710218,4658619,640546,399622,125945,5824734,4.2,4.0,2.0,37.9,140.5,-20.5,144.5,-18.5,315.6,202.2,-13.2,830.9,332.0,-47.0,2956.8,372.4,-32.4,906.6,-92.6,173.9,1013.2,-71.2
Denmark,2020,42,5,145,150,211,320,329,860,1012,948400,3710218,4658619,640546,399622,125945,5824734,5.9,5.6,-0.6,39.4,146.2,-1.2,151.8,-1.8,318.2,203.8,7.2,804.2,321.4,-1.4,2733.5,344.3,-15.3,869.5,-9.5,169.1,985.0,27.0
Denmark,2020,43,6,161,167,188,360,384,932,1101,948400,3710218,4658619,640546,399622,125945,5824734,5.2,5.0,1.0,39.0,144.8,16.2,149.8,17.2,322.4,206.5,-18.5,823.7,329.2,30.8,2683.6,338.0,46.0,873.7,58.3,169.5,987.3,113.7
Denmark,2020,44,4,147,151,180,314,336,830,983,948400,3710218,4658619,640546,399622,125945,5824734,5.6,5.3,-1.3,38.0,141.2,5.8,146.4,4.6,298.6,191.3,-11.3,843.8,337.2,-23.2,2800.3,352.7,-16.7,881.2,-51.2,169.8,988.8,-5.8
Denmark,2020,45,10,138,148,184,350,346,880,1030,948400,3710218,4658619,640546,399622,125945,5824734,3.8,3.6,6.4,41.5,153.8,-15.8,157.5,-9.5,312.5,200.2,-16.2,823.0,328.9,21.1,2843.6,358.1,-12.1,887.2,-7.2,173.0,1007.8,22.2
Denmark,2020,46,6,134,140,222,363,374,959,1102,948400,3710218,4658619,640546,399622,125945,5824734,6.6,6.3,-0.3,40.3,149.5,-15.5,155.8,-15.8,310.0,198.6,23.4,839.7,335.6,27.4,3008.0,378.8,-4.8,913.0,46.0,177.0,1030.7,71.3
Denmark,2020,47,4,136,140,199,350,396,945,1087,948400,3710218,4658619,640546,399622,125945,5824734,5.9,5.6,-1.6,39.5,146.5,-10.5,152.1,-12.1,316.2,202.5,-3.5,890.0,355.6,-5.6,2865.8,360.9,35.1,919.1,25.9,177.1,1031.3,55.7
Denmark,2020,48,1,153,154,206,362,377,945,1102,948400,3710218,4658619,640546,399622,125945,5824734,3.8,3.6,-2.6,38.6,143.2,9.8,146.8,7.2,331.6,212.4,-6.4,890.4,355.8,6.2,2970.1,374.1,2.9,942.3,2.7,180.1,1049.0,53.0
